0	1.00E-10
1	1.00E-09
2	5.00E-09
3	1.00E-08
4	3.00E-08
5	7.00E-08
6	1.00E-07
7	1.52E-07
8	2.00E-07
9	4.14E-07
10	6.00E-07
11	8.00E-07
12	1.13E-06
13	3.06E-06
14	5.04E-06
15	8.32E-06
16	1.37E-05
17	2.26E-05
18	3.73E-05
19	6.14E-05
20	1.01E-04
21	1.67E-04
22	2.75E-04
23	3.54E-04
24	4.54E-04
25	5.83E-04
26	7.49E-04
27	9.61E-04
28	1.09E-03
29	1.23E-03
30	1.40E-03
31	1.58E-03
32	1.80E-03
33	2.03E-03
34	2.31E-03
35	2.61E-03
36	2.96E-03
37	3.35E-03
38	3.80E-03
39	4.31E-03
40	4.88E-03
41	5.53E-03
42	6.27E-03
43	7.10E-03
44	8.05E-03
45	9.12E-03
46	1.03E-02
47	1.17E-02
48	1.33E-02
49	1.50E-02
50	1.70E-02
51	1.93E-02
52	2.19E-02
53	2.48E-02
54	2.61E-02
55	2.81E-02
56	3.18E-02
57	4.09E-02
58	5.25E-02
59	6.74E-02
60	8.65E-02
61	1.11E-01
62	1.43E-01
63	1.83E-01
64	2.35E-01
65	3.02E-01
66	3.88E-01
67	4.39E-01
68	4.98E-01
69	5.64E-01
70	6.39E-01
71	7.24E-01
72	8.21E-01
73	9.30E-01
74	1.05E+00
75	1.19E+00
76	1.35E+00
77	1.74E+00
78	2.23E+00
79	2.87E+00
80	3.68E+00
81	4.72E+00
82	6.07E+00
83	7.79E+00
84	1.00E+01
85	1.19E+01
86	1.35E+01
87	1.49E+01
88	1.69E+01
89	2.00E+01
